1,AO,NAO,PNA,EPO,NINO34,NINO12,NINO3,NINO4
2000-09-22,-0.309,1.910,-160.110,-194.290,-0.4007068,-0.3524913,-0.6676073,0.2642205E-01
2000-09-23,-0.883,-13.530,-152.230,-182.310,-0.4418808,-0.5651968,-0.6666001,-0.1080336
2000-09-24,-0.843,-37.760,-50.390,-180.290,-0.4381214,-0.4743789,-0.6280033,-0.1701953
2000-09-25,-0.631,-6.970,41.250,-177.660,-0.3730080,-0.4802103,-0.4954841,-0.2252233
2000-09-26,-0.370,63.290,67.060,-120.930,-0.3279784,-0.5066842,-0.3315742,-0.2941590
2000-09-27,0.118,120.790,125.030,-50.480,-0.3445985,-0.5795087,-0.2725358,-0.3301891
2000-09-28,0.370,98.600,120.330,30.220,-0.3374533,-0.5868316,-0.2457195,-0.3375611
2000-09-29,0.473,116.730,0.500,68.390,-0.3119205,-0.5319244,-0.1706866,-0.2357151
2000-09-30,0.702,157.580,-145.800,87.060,-0.3328871,-0.5059493,-0.5662718E-01,-0.2583350
2000-10-01,0.802,147.600,-227.620,74.110,-0.3746908,-0.4481196,0.3369238E-01,-0.3488031
2000-10-02,0.865,118.690,-235.610,13.300,-0.3781621,-0.3646612,0.6081684E-01,-0.4033805
2000-10-03,1.092,101.410,-186.010,-33.330,-0.4346102,-0.3081412,0.1301142E-01,-0.4905997
2000-10-04,1.211,60.200,-118.740,-62.830,-0.4990778,-0.3059880,-0.4922695E-01,-0.6081852
2000-10-05,0.652,47.010,-3.060,-40.030,-0.6359487,-0.3698098,-0.2233285,-0.6903290
2000-10-06,0.325,78.090,93.360,14.550,-0.7239705,-0.3378161,-0.3063593,-0.6588220
2000-10-07,0.601,109.830,203.410,49.430,-0.6822056,-0.3841158,-0.3783692,-0.6121151
2000-10-08,0.698,138.770,217.410,89.660,-0.5819486,-0.3899093,-0.4225919,-0.4647855
2000-10-09,0.327,110.280,121.350,70.030,-0.5594694,-0.4580452,-0.4577088,-0.3514438
2000-10-10,-0.589,75.030,49.730,-9.600,-0.4613541,-0.4863210,-0.4329222,-0.3022768
2000-10-11,-0.909,34.750,41.230,-68.800,-0.4343225,-0.4051532,-0.4697067,-0.3736476
2000-10-12,-0.216,80.580,17.960,-96.180,-0.4816653,-0.4157751,-0.5169666,-0.4447188
2000-10-13,0.197,189.230,12.470,-51.830,-0.5775502,-0.5215394,-0.5131260,-0.5914904
2000-10-14,0.112,224.100,18.880,71.470,-0.6258948,-0.5809550,-0.5603860,-0.5627114
2000-10-15,-0.234,212.640,19.760,128.340,-0.7252767,-0.5877690,-0.6014429,-0.5769338
2000-10-16,-0.751,202.010,41.250,98.440,-0.7287538,-0.5800144,-0.6190846,-0.5352355
2000-10-17,-1.045,226.900,108.660,57.730,-0.6088662,-0.6004702,-0.6045040,-0.4127953
2000-10-18,-0.434,231.080,127.540,76.410,-0.4676109,-0.5410157,-0.5870084,-0.2566490
2000-10-19,0.075,176.350,114.690,59.970,-0.4230562,-0.4340419,-0.5944846,-0.1344872
2000-10-20,0.456,112.270,17.860,94.550,-0.4812176,-0.3845041,-0.5962490,-0.1972755
2000-10-21,0.803,129.360,-40.620,93.820,-0.5996439,-0.4656804,-0.6866466,-0.2680905
2000-10-22,0.711,94.120,-9.940,90.140,-0.7484629,-0.6204627,-0.7816535,-0.3428647
2000-10-23,0.592,84.840,-24.720,16.100,-0.8912560,-0.8068649,-0.8280465,-0.4238729
2000-10-24,0.734,149.880,19.820,-67.610,-0.9328367,-0.8617445,-0.8043460,-0.6039694
2000-10-25,0.628,136.650,7.810,-82.110,-0.8807618,-0.9004252,-0.7769655,-0.7406400
2000-10-26,0.353,164.580,-50.840,-27.680,-0.7742611,-0.8338138,-0.6647121,-0.5829862
2000-10-27,0.083,191.070,-49.810,44.710,-0.7337919,-0.7873386,-0.6429794,-0.4410689
2000-10-28,0.304,133.850,-78.340,61.250,-0.6702676,-0.7006266,-0.5927647,-0.3274423
2000-10-29,0.403,76.180,-19.330,3.780,-0.5933347,-0.6727476,-0.5139684,-0.2186120
2000-10-30,1.105,16.160,64.520,17.200,-0.5770639,-0.6609717,-0.4359407,-0.2347247
2000-10-31,1.344,-2.040,72.020,65.710,-0.7348906,-0.6787521,-0.5347903,-0.3663831
2000-11-01,0.681,-42.440,59.160,47.950,-0.8383095,-0.7456991,-0.6726109,-0.3904772
2000-11-02,-0.772,-88.810,76.730,8.430,-0.9313352,-0.8335364,-0.7377514,-0.4149292
2000-11-03,-1.373,-78.170,80.430,-23.770,-1.041584,-0.8970982,-0.7647505,-0.6013222
2000-11-04,-1.207,-79.820,129.830,-90.870,-1.035145,-0.8798788,-0.7789484,-0.6418354
2000-11-05,-1.543,-172.830,83.410,-41.310,-0.9166418,-0.8795933,-0.7969978,-0.5515529
2000-11-06,-1.609,-249.990,30.220,-29.600,-0.8854843,-0.8677754,-0.7779239,-0.5351707
2000-11-07,-1.671,-253.640,-23.230,-16.380,-0.8488919,-0.7284302,-0.7271027,-0.4151979
2000-11-08,-1.871,-219.530,-149.510,-73.090,-0.7616901,-0.5096241,-0.7073163,-0.2545373
2000-11-09,-1.473,-156.560,-193.390,-165.510,-0.6131311,-0.5233539,-0.7159502,-0.1795663
2000-11-10,-0.848,-153.420,-162.130,-158.650,-0.5501790,-0.5156230,-0.7473423,-0.1519188
2000-11-11,-0.585,-169.340,-132.570,-82.230,-0.6270236,-0.4873741,-0.7840803,-0.1547004
2000-11-12,-0.620,-165.530,-69.810,-85.810,-0.6024098,-0.4523787,-0.7552605,-0.1076781
2000-11-13,-1.037,-118.950,24.320,-126.260,-0.5868871,-0.5572347,-0.7640819,-0.1469652
2000-11-14,-0.939,-38.150,63.150,-123.120,-0.6739116,-0.7480130,-0.7854094,-0.3290103
2000-11-15,-1.199,-19.630,107.220,-126.600,-0.6510664,-0.8269965,-0.8173443,-0.2141648
2000-11-16,-1.999,-51.990,104.620,-145.850,-0.6006027,-1.255277,-0.9009103,-0.1138416
2000-11-17,-2.809,-27.940,107.220,-127.910,-0.6023908,-1.282460,-0.9945128,-0.2668676
2000-11-18,-2.267,1.860,130.030,-115.980,-0.6023263,-1.452752,-0.9829434,-0.3290091
2000-11-19,-1.737,-35.260,174.740,-146.440,-0.5883982,-1.536683,-0.9765765,-0.3557466
2000-11-20,-1.692,-23.280,267.720,-130.500,-0.6093198,-1.513414,-0.9092779,-0.3929964
2000-11-21,-1.663,-8.770,373.240,-37.920,-0.5320541,-1.622351,-0.7995192,-0.3828512
2000-11-22,-1.515,-15.010,324.520,-0.560,-0.5680311,-1.723977,-0.8183871,-0.3963808
2000-11-23,-1.517,-5.310,268.440,78.630,-0.5700196,-1.698292,-0.7984499,-0.5183864
2000-11-24,-1.592,49.400,229.290,138.490,-0.5880580,-1.568438,-0.7073449,-0.6481344
2000-11-25,-1.618,51.350,163.330,164.760,-0.6705889,-1.388519,-0.6812877,-0.7354060
2000-11-26,-1.726,-26.040,86.600,142.180,-0.7366506,-1.255449,-0.7888940,-0.5697269
2000-11-27,-2.167,-75.320,82.040,102.270,-0.7701463,-1.233380,-0.8815427,-0.5570256
2000-11-28,-2.313,-81.790,89.530,-16.400,-0.6997124,-1.272257,-0.8302266,-0.6086448
2000-11-29,-2.060,-63.320,119.190,-67.420,-0.6759909,-1.239668,-0.7899834,-0.7264907
2000-11-30,-1.795,-62.290,193.960,-61.520,-0.6846951,-1.024331,-0.7770397,-0.8245083
2000-12-01,-1.531,-70.390,240.950,-32.290,-0.7312947,-0.9097329,-0.7312546,-0.8466363
2000-12-02,-1.150,-62.070,237.800,-24.280,-0.7610926,-0.7731560,-0.6039861,-0.8726544
2000-12-03,-0.887,-53.990,208.090,-49.030,-0.8844467,-0.5910729,-0.4638696,-1.032795
2000-12-04,-0.615,-52.810,192.490,-105.680,-0.9215172,-0.4683910,-0.4421380,-1.092083
2000-12-05,-0.435,-87.750,183.420,-138.130,-0.9671798,-0.3721166,-0.4953642,-1.019319
2000-12-06,-0.584,-125.040,105.130,-167.590,-1.032266,-0.3276615,-0.5248694,-1.014208
2000-12-07,-0.785,-151.380,-9.110,-189.720,-1.079626,-0.3062676,-0.5462632,-1.071273
2000-12-08,-0.915,-123.860,-150.320,-198.030,-1.029400,-0.2335595,-0.5354480,-1.107733
2000-12-09,-0.892,-108.630,-159.300,-185.740,-1.058155,-0.1950471,-0.6160851,-1.081955
2000-12-10,-1.094,-109.580,-124.290,-103.780,-1.094994,-0.1144085,-0.6990089,-1.155173
2000-12-11,-1.583,-68.340,-131.780,-121.800,-0.9712328,-0.7237913E-01,-0.7174783,-1.098709
2000-12-12,-1.937,52.950,-115.800,-184.630,-0.8737662,-0.1677456,-0.6968813,-0.8942928
2000-12-13,-1.956,103.360,-156.380,-81.640,-0.8508470,-0.3086471,-0.7042760,-0.8399805
2000-12-14,-1.569,155.350,-215.200,4.880,-0.8105153,-0.3869309,-0.6509374,-0.8353792
2000-12-15,-0.762,192.800,-141.330,18.670,-0.8658457,-0.3558419,-0.6804108,-0.8772618
2000-12-16,-0.511,175.900,-2.690,98.550,-0.9291518,-0.1837931E-01,-0.7334202,-0.9244508
2000-12-17,-0.672,104.850,90.860,76.440,-0.9548692,0.1447894,-0.7355109,-0.8870714
2000-12-18,-0.938,-1.220,183.850,2.860,-1.020851,0.1266265,-0.7564132,-0.9379195
2000-12-19,-0.862,-32.800,275.460,-74.440,-1.019385,0.1725907E-01,-0.7385435,-0.9656396
2000-12-20,-0.422,-60.680,262.350,-123.800,-1.092587,-0.1169092,-0.7123315,-1.077150
2000-12-21,-0.102,-185.910,153.910,-87.420,-1.057763,-0.3544466,-0.7705977,-1.142064
2000-12-22,-0.265,-265.230,136.730,-65.170,-1.063775,-0.5178716,-0.8105360,-1.117491
2000-12-23,-0.892,-340.740,163.140,-68.390,-1.048281,-0.6315192,-0.8220173,-1.082709
2000-12-24,-1.701,-349.980,187.880,-72.910,-0.9041667,-0.6718238,-0.8210170,-0.8967972
2000-12-25,-2.378,-371.460,222.800,-52.190,-0.8121880,-0.6858441,-0.7843145,-0.8715423
2000-12-26,-2.526,-359.580,240.080,-19.100,-0.8670657,-1.028834,-0.7818452,-1.020962
2000-12-27,-2.478,-302.710,257.850,-56.710,-1.073286,-1.192418,-0.8284980,-1.207349
2000-12-28,-2.786,-248.510,328.270,-76.680,-1.200258,-1.142565,-0.8334129,-1.310984
2000-12-29,-2.459,-201.600,386.920,-57.050,-1.256624,-1.048422,-0.8710966,-1.367315
2000-12-30,-1.699,-127.320,411.350,-28.810,-1.266724,-0.9536139,-0.9040958,-1.373261
2000-12-31,-1.260,-86.840,445.800,-6.020,-1.362057,-0.9626575,-0.9447913,-1.393894
2001-01-01,-1.957,-39.420,361.500,0.720,-1.285015,-0.8787633,-0.9489756,-0.9303101
2001-01-02,-2.021,11.640,341.090,-8.420,-1.052393,-0.8552505,-0.8624582,-0.7391294
2001-01-03,-2.004,1.180,380.540,81.190,-0.9680205,-0.8425384,-0.8421834,-0.7222648
2001-01-04,-1.595,-40.650,322.200,97.710,-1.026604,-0.8392190,-0.9050176,-0.8107926
2001-01-05,-1.381,-54.880,272.250,131.920,-1.024323,-0.5375583,-0.8615413,-0.9054025
2001-01-06,-1.306,-77.520,341.000,70.260,-1.021863,-0.6415449,-0.8166568,-0.9247984
2001-01-07,-1.142,-118.020,363.710,56.730,-0.9807026,-0.6707897,-0.7668304,-1.009643
2001-01-08,-0.577,-136.520,350.210,149.170,-1.016182,-0.6744503,-0.7720736,-0.9695342
2001-01-09,-0.586,-165.830,299.870,183.150,-1.030025,-0.7231162,-0.7724741,-0.8852555
2001-01-10,-0.677,-197.480,151.860,128.170,-1.064041,-0.2421514,-0.7548689,-0.8947219
2001-01-11,-1.081,-167.450,86.190,22.260,-1.076815,-0.1587372,-0.7180128,-0.8940533
2001-01-12,-1.087,-129.760,109.390,38.150,-0.9706015,-0.2857786,-0.6252239,-0.8470920
2001-01-13,-0.541,-56.720,33.280,41.860,-0.9091772,-0.3498491,-0.5538822,-0.9397585
2001-01-14,-0.151,-7.430,40.870,-15.040,-0.8253908,-0.4590241,-0.5281360,-0.9556433
2001-01-15,-0.054,2.750,49.680,-42.940,-0.7429899,-0.4646138,-0.5011610,-0.8658364
2001-01-16,0.184,-7.010,110.050,-62.960,-0.6494353,-0.4397796,-0.4241347,-0.7957790
2001-01-17,0.176,-21.560,180.300,-18.040,-0.5832104,-0.3545701,-0.3025728,-0.7548700
2001-01-18,0.145,-8.570,155.970,18.580,-0.6421903,-0.3371657,-0.3214341,-0.7876574
2001-01-19,0.744,20.110,145.520,70.220,-0.6822346,-0.2320676,-0.3358858,-0.8161831
2001-01-20,0.644,95.020,184.070,73.920,-0.6747814,-0.2060750,-0.2287541,-0.7608346
2001-01-21,0.252,137.040,251.840,81.810,-0.6305075,-0.1812535,-0.6592757E-01,-0.8432792
2001-01-22,0.215,147.960,187.470,28.390,-0.6419206,-0.1417118,0.2359278E-01,-0.9342017
2001-01-23,-0.022,156.240,182.050,-32.320,-0.7516862,-0.7157424E-01,-0.9226064E-01,-1.002533
2001-01-24,0.196,132.970,204.200,-2.690,-0.8148983,-0.7767059E-01,-0.1953585,-1.065656
2001-01-25,0.377,122.060,93.400,28.330,-0.7832535,-0.1617996,-0.2142305,-1.095126
2001-01-26,0.551,138.030,28.000,-16.370,-0.7198696,-0.2745530,-0.2622204,-0.9776192
2001-01-27,0.577,106.330,49.070,8.780,-0.7037244,-0.2352653,-0.2928118,-0.9610044
2001-01-28,0.199,10.080,-34.920,79.010,-0.6416851,-0.1387674,-0.2608406,-1.044794
2001-01-29,-0.231,-20.040,-97.140,114.030,-0.5575478,-0.1552532,-0.2825781,-0.9656938
2001-01-30,-0.734,-61.160,-62.960,65.940,-0.5451363,-0.1185363,-0.3628378,-0.9354686
2001-01-31,-1.267,-57.280,54.350,43.830,-0.6499777,-0.2069383,-0.3690613,-0.9187100
2001-02-01,-0.818,-12.460,114.360,72.360,-0.6923178,-0.2871064,-0.3194721,-0.9285175
2001-02-02,-0.590,-4.920,101.790,140.490,-0.6715820,-0.3016077,-0.2609687,-0.9482005
2001-02-03,-0.544,-41.800,15.070,83.240,-0.6698747,-0.2710308,-0.1859527,-1.009642
2001-02-04,-0.596,-49.030,-100.410,31.850,-0.6599056,0.2015765E-02,-0.1435976,-1.027736
2001-02-05,-0.654,-64.700,-194.280,-33.120,-0.6436063,0.6621692E-01,-0.2361813,-1.011465
2001-02-06,-0.735,-108.320,-257.900,-87.930,-0.6703949,0.1218888,-0.3106744,-1.075674
2001-02-07,-0.455,-120.630,-362.940,-57.650,-0.7283081,0.1848579,-0.4325343,-1.061056
2001-02-08,-0.015,-111.720,-459.890,2.310,-0.8142063,0.2073049,-0.5426962,-1.006895
2001-02-09,0.501,-67.170,-495.940,27.000,-0.9463494,0.1288225E-01,-0.6875561,-0.9587098
2001-02-10,0.566,5.190,-417.550,-39.980,-0.9162648,-0.2234954,-0.6821362,-0.9319140
2001-02-11,0.756,68.270,-335.620,-93.760,-0.8916437,-0.2835789,-0.6874110,-0.9824470
2001-02-12,1.014,110.130,-356.390,-155.820,-0.8518570,-0.3183674,-0.6723756,-1.143216
2001-02-13,1.117,130.320,-306.390,-205.260,-0.7093749,-0.4017597,-0.5373500,-1.230163
2001-02-14,1.183,138.820,-286.160,-164.210,-0.6708331,-0.5212962,-0.5138962,-1.149308
2001-02-15,1.277,110.940,-284.220,-150.090,-0.5664669,-0.5162416,-0.4146579,-1.042014
2001-02-16,1.160,53.670,-164.670,-162.300,-0.5230092,-0.3363753,-0.3366889,-0.9457613
2001-02-17,0.852,-0.510,68.220,-99.390,-0.5146084,-0.4065650,-0.3209183,-0.8758318
2001-02-18,0.289,29.750,140.890,-113.910,-0.6199569,-0.5678959,-0.2465992,-0.9687132
2001-02-19,0.261,44.060,78.000,-116.010,-0.6144308,-0.7544503,-0.8872310E-01,-1.040549
2001-02-20,0.224,23.170,-14.020,-127.430,-0.5095190,-0.7188635,0.6685966E-01,-1.034104
2001-02-21,-0.609,-38.340,35.200,-150.480,-0.5282526,-0.6176229,0.1434030,-1.070261
2001-02-22,-1.770,-149.220,15.660,-121.050,-0.5133758,-0.3920511,0.7014517E-01,-1.031935
2001-02-23,-2.342,-139.960,-37.620,-37.740,-0.5147189,-0.2919296,0.3066417E-01,-1.054835
2001-02-24,-2.294,-119.410,-108.490,38.400,-0.6304479,-0.2141200,-0.1714473E-01,-0.9886057
2001-02-25,-2.277,-182.080,-103.040,99.700,-0.4758975,-0.2592584,0.1234098,-0.8197938
2001-02-26,-1.529,-181.740,35.580,78.540,-0.3774943,-0.2595419,0.2226541,-0.7864050
2001-02-27,-0.979,-199.840,183.860,92.790,-0.3611735,-0.1853429E-01,0.2483592,-0.8589488
2001-02-28,-0.213,-283.650,183.730,149.660,-0.4169880,0.9237141E-01,0.2496144,-0.9152094
2001-03-01,-0.392,-352.810,181.700,204.810,-0.5001146,-0.2279827E-01,0.2137371,-0.8853318
2001-03-02,-0.677,-359.120,46.530,192.850,-0.5011329,-0.1838611,0.2128900,-0.8158315
2001-03-03,-1.285,-271.140,14.740,92.010,-0.3937864,-0.1734456,0.3486650,-0.7818214
2001-03-04,-1.785,-204.200,134.490,23.040,-0.2452123,0.5481075E-01,0.5355439,-0.7046895
2001-03-05,-1.855,-183.300,308.170,54.630,-0.2575198,-0.4532786E-01,0.4389071,-0.7081300
2001-03-06,-1.795,-227.760,398.060,9.330,-0.2723256,-0.1593137,0.3936634,-0.5843264
2001-03-07,-1.546,-191.840,319.280,-14.150,-0.2699504,-0.1095705,0.4113807,-0.5868090
2001-03-08,-1.115,-101.970,164.540,-70.810,-0.3480003,-0.1102138,0.4179415,-0.7164702
2001-03-09,-0.578,-23.360,80.890,-103.550,-0.4098604,-0.1721457,0.3770542,-0.8187202
2001-03-10,0.439,21.010,0.210,-52.400,-0.4688253,-0.1908102E-01,0.2794874,-0.9233416
2001-03-11,1.504,-5.170,-22.810,15.050,-0.4663820,0.2029181,0.2359696,-0.9261360
2001-03-12,1.881,-12.430,-72.150,69.530,-0.4758285,0.2705998,0.8568714E-01,-0.8693658
2001-03-13,1.482,-48.290,-66.150,66.100,-0.4025593,0.2638490,0.7226878E-01,-0.9461195
2001-03-14,0.697,-89.140,6.710,37.730,-0.2787674,0.1870549,0.1181283,-0.8116457
2001-03-15,0.198,-127.690,-14.670,72.670,-0.2811686,-0.3200939E-02,0.1097013,-0.7212015
2001-03-16,0.126,-151.090,-63.580,101.200,-0.3458897,0.2522122,0.4782254E-01,-0.6634794
2001-03-17,-0.124,-180.660,-51.730,99.970,-0.3419558,0.5854313,0.2025803E-01,-0.6216354
2001-03-18,-0.417,-210.550,-26.830,55.150,-0.3116667,0.7284690,0.5058618E-01,-0.6009190
2001-03-19,-0.434,-216.600,-22.830,33.250,-0.3130661,1.039272,0.1774607,-0.6350443
2001-03-20,-0.562,-214.350,-85.730,-59.650,-0.3021956,1.342086,0.1874814,-0.5529921
2001-03-21,-0.994,-156.490,-141.360,-94.890,-0.3292552,1.495273,0.1444991,-0.4832604
2001-03-22,-1.744,-128.460,-121.370,-115.660,-0.3554831,1.539905,0.1383511,-0.5343009
2001-03-23,-2.330,-136.740,31.960,-125.300,-0.3198931,1.530383,0.5958757E-01,-0.5476997
2001-03-24,-2.662,-135.970,182.150,-76.340,-0.3282506,1.524597,0.6065450E-01,-0.5584010
2001-03-25,-2.521,-93.450,258.560,17.060,-0.4052536,1.546883,0.7166854E-01,-0.5468528
2001-03-26,-1.517,-18.550,276.890,79.070,-0.4180892,1.429013,0.5024282E-01,-0.4068123
2001-03-27,-0.418,41.700,196.800,123.900,-0.3365666,1.317359,0.7925728E-01,-0.4671272
2001-03-28,0.189,56.550,38.700,158.680,-0.3337024,1.185588,0.2191597,-0.4501254
2001-03-29,0.337,85.040,-76.410,91.770,-0.3753982,1.224819,0.2201086,-0.5011431
2001-03-30,0.455,91.780,-88.360,74.180,-0.4069607,1.243183,0.3555962,-0.6832334
2001-03-31,0.783,50.230,-79.510,119.660,-0.4757108,1.491115,0.2785472,-0.9003217
2001-04-01,0.109,9.290,-106.240,114.710,-0.5613272,1.545274,0.1811861,-0.8857874
2001-04-02,-0.517,12.010,-117.930,35.150,-0.5203078,1.518008,0.1414565,-0.7898453
2001-04-03,-0.647,27.280,-60.520,-31.040,-0.4979066,1.472770,0.6450935E-01,-0.7472709
2001-04-04,-0.791,86.780,-97.500,-22.290,-0.3265677,1.489671,0.2434828E-01,-0.6010056
2001-04-05,-0.498,134.310,-254.340,3.430,-0.2879622,1.196216,-0.5666867E-01,-0.4572227
2001-04-06,-0.059,90.170,-383.170,-6.190,-0.2561788,1.075572,-0.3168754E-03,-0.2504826
2001-04-07,-0.047,15.390,-430.040,-31.900,-0.3244908,1.042007,0.5781169E-01,-0.2909524
2001-04-08,-0.505,20.300,-367.960,-74.550,-0.3854864,0.8773206,0.3052359E-01,-0.3708004
2001-04-09,-0.778,-2.610,-271.610,-84.850,-0.4509343,0.9030615,-0.1046323E-01,-0.4850943
2001-04-10,-0.372,-48.470,-239.500,-78.190,-0.5434566,0.9315760,0.6100005E-01,-0.6141932
2001-04-11,0.671,-60.620,-208.220,-30.340,-0.4823288,0.9698482,0.3926018E-01,-0.5853422
2001-04-12,1.026,-50.870,-255.460,25.610,-0.3845550,0.9646848,0.1266772,-0.5819235
2001-04-13,1.332,-46.910,-249.910,40.150,-0.4283987,1.110011,0.2220649,-0.5622961
2001-04-14,1.898,-115.990,-212.750,-52.380,-0.4612130,1.224459,0.2375869,-0.5378154
2001-04-15,1.701,-162.000,-137.880,-159.550,-0.3381852,1.109674,0.2623427,-0.4905157
2001-04-16,1.418,-153.780,-69.650,-137.160,-0.3129421,0.8815627,0.2150624,-0.3511144
2001-04-17,1.147,-135.240,26.130,-52.910,-0.3233996,0.7973011,0.2433871E-01,-0.3376634
2001-04-18,0.873,-73.370,23.210,-13.030,-0.2333436,0.7679672,0.4957531E-01,-0.2714663
2001-04-19,0.622,-10.070,-75.000,-5.510,-0.2737879,0.8664800,-0.2241354E-01,-0.3609357
2001-04-20,1.025,82.770,-176.040,-14.340,-0.3820651,0.8689342,-0.6390840E-01,-0.5401776
2001-04-21,1.295,126.350,-210.370,0.400,-0.4420379,0.6986135,-0.7957819E-01,-0.5150535
2001-04-22,0.966,117.450,-209.920,70.420,-0.5297927,0.3797085,-0.9987197E-01,-0.4989702
2001-04-23,0.809,87.080,-136.920,107.450,-0.5753883,0.2605927,-0.1131596,-0.5614504
2001-04-24,0.235,92.160,-23.360,60.530,-0.5558481,0.2415082,-0.1293505,-0.5794200
2001-04-25,-0.560,133.280,113.960,52.380,-0.4975288,0.1461732,-0.2093566,-0.5470713
2001-04-26,-0.538,188.830,131.420,41.600,-0.5225151,-0.1484278,-0.2286584,-0.5110351
2001-04-27,0.434,200.020,122.820,115.580,-0.5439049,-0.3453118,-0.2447704,-0.4959637
2001-04-28,1.616,130.840,131.150,227.660,-0.4550803,-0.3817713,-0.1434865,-0.4694954
2001-04-29,1.685,68.550,60.470,323.980,-0.5170393,-0.3105185,-0.1831180,-0.5875375
2001-04-30,1.270,15.390,-50.530,354.470,-0.5638051,-0.4452716,-0.2366883,-0.7039002
2001-05-01,1.447,-35.380,-101.810,260.550,-0.6044103,-0.5500618,-0.1984623,-0.8480657
2001-05-02,1.685,-53.880,-41.770,159.300,-0.6189216,-0.4955167,-0.1267560,-0.8146192
2001-05-03,1.781,-34.030,-16.220,181.370,-0.6200171,-0.2929242,-0.1069135,-0.5879033
2001-05-04,1.561,-1.120,-46.860,208.640,-0.4907520,-0.2169666,-0.1176846,-0.4023264
2001-05-05,0.814,-2.200,-62.380,179.740,-0.4485976,-0.2238873,-0.1317250,-0.3914987
2001-05-06,0.129,-11.620,-27.020,85.800,-0.3939117,-0.2301229,-0.4722042E-01,-0.4283533
2001-05-07,-0.359,31.090,18.140,85.300,-0.4767606,-0.3965659,0.1578021E-01,-0.5566018
2001-05-08,-0.792,53.390,9.760,112.290,-0.4709100,-0.3607933,-0.7803289E-02,-0.4270880
2001-05-09,-0.770,10.520,-23.710,100.070,-0.3916472,0.2429507E-01,-0.5619849E-01,-0.1858830
2001-05-10,-0.440,-88.720,-9.800,92.300,-0.3157453,0.3022328,-0.2636293E-01,-0.6589680E-01
2001-05-11,-0.317,-121.460,45.270,68.390,-0.3184531,0.3808194,-0.1802924E-01,-0.1158394
2001-05-12,0.094,-137.880,117.350,80.080,-0.2647957,0.1780495,0.3240979E-01,-0.1755553
2001-05-13,0.411,-152.150,173.370,138.270,-0.2272024,0.2841345E-01,0.4678562E-01,-0.2111276
2001-05-14,0.378,-162.850,134.670,186.010,-0.1966606,0.3181262E-01,0.4702941E-01,-0.1972692
2001-05-15,0.258,-187.550,83.830,218.960,-0.2716252,0.3776978E-02,-0.8137590E-01,-0.2928230
2001-05-16,0.677,-137.410,67.790,204.270,-0.3537607,-0.4543325E-01,-0.9408003E-01,-0.3921178
2001-05-17,0.810,-62.600,-0.310,181.510,-0.4388927,-0.1738274,-0.1233690,-0.3916909
2001-05-18,0.397,-30.170,-80.780,171.520,-0.3541606,-0.2651340,-0.1662358,-0.1203569
2001-05-19,-0.364,-19.660,-104.820,123.600,-0.3034258,-0.3453906,-0.1946206,0.6611181E-01
2001-05-20,-2.013,-62.900,-84.650,65.460,-0.3155085,-0.4327570,-0.2234881,0.1416305E-01
2001-05-21,-2.666,-124.630,-28.170,73.890,-0.2728754,-0.2698441,-0.1599718,-0.9601928E-01
2001-05-22,-2.854,-159.210,8.580,85.700,-0.1869712,-0.1610584,-0.8318560E-01,-0.1163493
2001-05-23,-2.809,-174.990,80.400,82.920,-0.2426189,-0.1717990,-0.6476291E-01,-0.1732832
2001-05-24,-2.683,-168.510,118.520,60.070,-0.3310729,-0.2224016,-0.2500185E-01,-0.2686632
2001-05-25,-2.115,-112.890,83.630,34.930,-0.4380193,-0.2410025,-0.9191625E-01,-0.2806247
2001-05-26,-1.153,-64.290,33.130,34.990,-0.4148775,-0.2481422,-0.1418854,-0.2093802
2001-05-27,-0.333,-29.390,15.420,40.350,-0.3006436,-0.1803174,-0.1849704,-0.7981156E-01
2001-05-28,0.271,10.670,32.630,34.760,-0.1951092,-0.1197133,-0.1701724,0.1637561E-01
2001-05-29,0.624,30.140,26.210,14.030,-0.1547621,-0.1500378,-0.1744423,0.5872388E-01
2001-05-30,0.437,23.050,28.710,-11.640,-0.1487759,-0.3009465,-0.1317688,-0.4164873E-01
2001-05-31,-0.019,-5.160,-33.800,4.780,-0.1544907,-0.2887225,-0.3546114E-01,-0.1079161
2001-06-01,-0.744,-56.350,-116.430,-9.640,-0.1785394,-0.2307928,0.7536265E-01,-0.2512937
2001-06-02,-0.253,-87.930,-128.330,-13.580,-0.2449429,-0.2258870,0.6340850E-01,-0.3365836
2001-06-03,0.460,-64.710,-113.700,-10.460,-0.3067633,-0.2716261,-0.5692102E-01,-0.3588288
2001-06-04,1.451,-27.670,-108.300,3.610,-0.2245182,-0.4238405,-0.1289522,-0.3055306
2001-06-05,1.536,8.370,-105.590,9.060,-0.1384026,-0.5606595,-0.1547075,-0.2616320
2001-06-06,0.954,-5.700,-61.550,-14.310,-0.1292026,-0.6741276,-0.2067028,-0.1287629
2001-06-07,0.364,-38.450,-3.950,-33.630,-0.9413314E-01,-0.6787536,-0.2840035,0.2180472E-01
2001-06-08,1.451,-63.150,39.110,-14.490,-0.1095320E-01,-0.6049029,-0.2223741,0.2569127E-01
2001-06-09,0.397,-55.110,18.280,16.050,0.9306508E-01,-0.5653608,-0.7968001E-01,0.2578601E-01
2001-06-10,0.596,-26.540,2.450,17.900,0.1326445,-0.6398241,0.4502377E-01,-0.2737705E-01
